Fighter ID,First Name,Last Name,Nickname,Team,Profile URL
8536,Yuta,Shimada,,Nexusense,https://www.bjjheroes.com/?p=8536
996,Yuki,Nakai,,Paraestra,https://www.bjjheroes.com/?p=996
3348,Yukinori,Sasa,,Paraestra,https://www.bjjheroes.com/?p=3348
11212,Yuri,Hendrex,,PSLPB,https://www.bjjheroes.com/?p=11212
1740,Yuri,Simoes,Novinho,CTA,https://www.bjjheroes.com/?p=1740
1122,Yusuke,Honma,,Paraestra,https://www.bjjheroes.com/?p=1122
3569,Yvone,Duarte,,,https://www.bjjheroes.com/?p=3569
12227,Zach,Maslany,,,https://www.bjjheroes.com/?p=12227
13341,Zach,Kaina,,AOJ,https://www.bjjheroes.com/?p=13341
1137,Zak,Maxwell,,Gracie Humaita,https://www.bjjheroes.com/?p=1137
12968,Zayed,Alkatheeri,,,https://www.bjjheroes.com/?p=12968
4230,Shimon,Mochizuki,,Checkmat,https://www.bjjheroes.com/?p=4230
4310,Tim,Spriggs,,Lloyd Irvin,https://www.bjjheroes.com/?p=4310
4334,Andre,da Silva,Marola,Nova Uniao,https://www.bjjheroes.com/?p=4334
4381,Alain,Pozo,,Carlson Gracie,https://www.bjjheroes.com/?p=4381
4420,Jacob,McKee,Budo Jake,Gracie Barra,https://www.bjjheroes.com/?p=4420
4415,Jose,Higinio,,,https://www.bjjheroes.com/?p=4415
4437,Riccardo,Ammendolia,Baleia,,https://www.bjjheroes.com/?p=4437
4430,Patrick,Gaudio,,GF Team,https://www.bjjheroes.com/?p=4430
4460,Jaime,Canuto,,GF Team,https://www.bjjheroes.com/?p=4460
4465,Andris,Brunovskis,,Atos,https://www.bjjheroes.com/?p=4465
4481,Mauro,Ayres,,Nova Geracao,https://www.bjjheroes.com/?p=4481
4485,Paulo,Brandão,Coelho,,https://www.bjjheroes.com/?p=4485
4655,Michael,Liera Junior,,Atos,https://www.bjjheroes.com/?p=4655
4641,Fabio,Monteiro,Binho,Ass. Monteiro,https://www.bjjheroes.com/?p=4641
4521,Erberth,Santos,,Almeida JJ,https://www.bjjheroes.com/?p=4521
4687,Henry,Akins,,Dynamix MMA,https://www.bjjheroes.com/?p=4687
4676,Renato,Miragaia,,,https://www.bjjheroes.com/?p=4676
4943,Bruno,Fernandes,,Gracie Barra,https://www.bjjheroes.com/?p=4943
4912,Fernando,Gurgel,,Alliance,https://www.bjjheroes.com/?p=4912
7856,Fernando,Yamasaki,,Yamasaki JJ,https://www.bjjheroes.com/?p=7856
4687,Henry,Akins,,,https://www.bjjheroes.com/?p=4687
4717,Luis Carlos,Atalla,Luca,Gracie Barra,https://www.bjjheroes.com/?p=4717
4740,Marcelo,Mello,,,https://www.bjjheroes.com/?p=4740
4776,Marcelo,Alonso,,Carlson Gracie,https://www.bjjheroes.com/?p=4776
4859,Ricardo,Rezende,,Fight Sports,https://www.bjjheroes.com/?p=4859
4864,Alexandre,Dantas,Cafe,Gracie Barra,https://www.bjjheroes.com/?p=4864
4851,Kim,Terra,,,https://www.bjjheroes.com/?p=4851
4877,Sergio,Jardim,Malibu,,https://www.bjjheroes.com/?p=4877
4838,Monique,Elias,,Alliance,https://www.bjjheroes.com/?p=4838
4794,Roy,Harris,,,https://www.bjjheroes.com/?p=4794
4912,Fernando,Gurgel,Magrao,Alliance,https://www.bjjheroes.com/?p=4912
4943,Bruno,Fernandes,Molenga,Gracie Barra,https://www.bjjheroes.com/?p=4943
4960,Dimitrius,Souza,,Alliance,https://www.bjjheroes.com/?p=4960
4993,Rodrigo,Pagani,,Gracie Humaita,https://www.bjjheroes.com/?p=4993
5000,Givanildo,Santana,"Giva, The Arm Collector",Lotus,https://www.bjjheroes.com/?p=5000
4996,Geovanny,Martinez,"Geo, Freakazoid",10th Planet,https://www.bjjheroes.com/?p=4996
5016,Fabiano,Scherner,Pega Leve,Gracie Barra,https://www.bjjheroes.com/?p=5016
5020,Enson,Inoue,Yamato Damashii,Purebred,https://www.bjjheroes.com/?p=5020
5114,Joao Pedro,Rodrigues,Somalia,Checkmat,https://www.bjjheroes.com/?p=5114
5135,Carlos,Rosado,,Carlson Gracie,https://www.bjjheroes.com/?p=5135
5157,Vinicius,Cruz,Vinicinho,Carlson Gracie,https://www.bjjheroes.com/?p=5157
5162,Rosangela,Conceicao,Zanza,,https://www.bjjheroes.com/?p=5162
5206,Andre,Motta,Andrezinho,Nova Uniao,https://www.bjjheroes.com/?p=5206
5223,Carlos,Rollyson,,Carlson Gracie / Alliance,https://www.bjjheroes.com/?p=5223
5320,Antonio,Passos,Tony,Atos,https://www.bjjheroes.com/?p=5320
5324,Thomas,DeBlass,Tom,,https://www.bjjheroes.com/?p=5324
5365,Beneil,Dariush,,,https://www.bjjheroes.com/?p=5365
5391,Dean,Liebenberg,Cu Vermelho,Cia Paulista,https://www.bjjheroes.com/?p=5391
5410,Venla,Luukkonen,,Hilti BJJ,https://www.bjjheroes.com/?p=5410
5417,Guilherme,Augusto,,Alliance,https://www.bjjheroes.com/?p=5417
12084,Guilherme,Lambertucci,,Gracie Barra,https://www.bjjheroes.com/?p=12084
5414,Osvaldo,Moizinho,Queixinho,,https://www.bjjheroes.com/?p=5414
5447,Michael,Musumeci,Mikey,,https://www.bjjheroes.com/?p=5447
5453,Herbert,Burns,,,https://www.bjjheroes.com/?p=5453
5473,Ibrahim,Inal,,Checkmat,https://www.bjjheroes.com/?p=5473
5509,Victor,Honorio,,GF Team,https://www.bjjheroes.com/?p=5509
5523,Sebastian,Lalli,,Checkmat,https://www.bjjheroes.com/?p=5523
5636,Manuel,Ribamar,Riba,,https://www.bjjheroes.com/?p=5636
5617,Jamie,Cruz,,Renzo Gracie Academy,https://www.bjjheroes.com/?p=5617
5609,Marcio,Rodrigues,,Equipe Marcio Rodrigues,https://www.bjjheroes.com/?p=5609
5592,Alan,Marques,Gumby,Heroes Martial Arts/Ralph Gracie Academy,https://www.bjjheroes.com/?p=5592
13170,Emily,Fernandez,,LEAD,https://www.bjjheroes.com/?p=13170
5578,Emily,Kwok,,MGinAction/Princeton BJJ,https://www.bjjheroes.com/?p=5578
5549,Louis,Vintaloro,,Performance Jiu-Jitsu,https://www.bjjheroes.com/?p=5549
5751,Steve,Maxwell,,,https://www.bjjheroes.com/?p=5751
5747,Arthur,Sousa,AJ,AJSBJJ/ATT,https://www.bjjheroes.com/?p=5747
5715,Isaque,Paiva,Boia,Saikoo JJ,https://www.bjjheroes.com/?p=5715
5634,Joaquina,Bomfim,Jiu-quina,Gracie Barra,https://www.bjjheroes.com/?p=5634
5756,Wellington,Luis,Alemao,,https://www.bjjheroes.com/?p=5756
5909,Thiago,Abreu,Baiano,Checkmat,https://www.bjjheroes.com/?p=5909
5926,Thiago,Gaia,,Checkmat,https://www.bjjheroes.com/?p=5926
5930,Rodrigo,Freitas,,Freitas JJ,https://www.bjjheroes.com/?p=5930
5861,Jared,Dopp,,Lovato Jr. / Ribeiro JJ,https://www.bjjheroes.com/?p=5861
5842,Mahamed,Aly,,Team Lloyd Irvin,https://www.bjjheroes.com/?p=5842
5789,Jose Tiago,Barros,,PSLPB,https://www.bjjheroes.com/?p=5789
5793,Bruno,Paulista,Mamute,,https://www.bjjheroes.com/?p=5793
5785,Paulo,Guillobel,,Ribeiro JJ,https://www.bjjheroes.com/?p=5785
5814,Everdan,Olegario,Mestre Dan,Alliance,https://www.bjjheroes.com/?p=5814
5820,Andre,Glodzinski,,Cia Paulista,https://www.bjjheroes.com/?p=5820
5854,Deborah,Maxwell,DC,,https://www.bjjheroes.com/?p=5854
5858,Chris,Haueter,,Combat Base,https://www.bjjheroes.com/?p=5858
5869,Jorge,Pereira,,,https://www.bjjheroes.com/?p=5869
5873,Fabio,Nascimento,Negao,Lotus Clube,https://www.bjjheroes.com/?p=5873
5883,Felicia,Oh,,Machado JJ,https://www.bjjheroes.com/?p=5883
5900,Daniel,Wanderley,Cachorrao,Carlson Gracie,https://www.bjjheroes.com/?p=5900
5992,Wilson,Reis,,G13,https://www.bjjheroes.com/?p=5992
5998,Carlson,Gracie Junior,Carlsinho,Carlson Gracie,https://www.bjjheroes.com/?p=5998
6006,Paulo,Rezende,Paulao,Zenith BJJ,https://www.bjjheroes.com/?p=6006
6002,Vinicius,Amaral,,Game Fight,https://www.bjjheroes.com/?p=6002
6054,Adriano,Moraes,,Team Constrictor,https://www.bjjheroes.com/?p=6054
6033,Nic,Ruben Nikolaison,,Frontline,https://www.bjjheroes.com/?p=6033
6041,Reylson,Gracie,,,https://www.bjjheroes.com/?p=6041
6046,Ghazaleh,Parman,Gazzy,,https://www.bjjheroes.com/?p=6046
6060,Tomoyuki,Hashimoto,Passport,Carpe Diem,https://www.bjjheroes.com/?p=6060
6064,Steve,da Silva,Suga Pop,Nova Uniao,https://www.bjjheroes.com/?p=6064
6081,Ataide,Ludgero Junior,,Team Constrictor,https://www.bjjheroes.com/?p=6081
6084,Wander,Braga,,,https://www.bjjheroes.com/?p=6084
6095,Mansher,Khera,,Alliance,https://www.bjjheroes.com/?p=6095
6103,Isaac,Doederlein,,Alliance,https://www.bjjheroes.com/?p=6103
13518,Isaak,Michell,,,https://www.bjjheroes.com/?p=13518
6149,Karen,Antunes,,Checkmat,https://www.bjjheroes.com/?p=6149
6151,Hiago,George,,PSLPB Cicero Costha,https://www.bjjheroes.com/?p=6151
6156,Tanner,Rice,,Rice Brothers,https://www.bjjheroes.com/?p=6156
6158,Elan,Santiago,,Alliance,https://www.bjjheroes.com/?p=6158
6167,Ricco,Rodriguez,Suave,,https://www.bjjheroes.com/?p=6167
6170,Luigi,Mondelli,,ATT,https://www.bjjheroes.com/?p=6170
6176,Suyan,Queiroz,,,https://www.bjjheroes.com/?p=6176
6186,Aldo,Januario,Caveirinha,Caveirinha JJ Family,https://www.bjjheroes.com/?p=6186
6196,Djalma,Spindola,,Ribeiro JJ,https://www.bjjheroes.com/?p=6196
6203,Carlos,Barreto,Carlao,BTT,https://www.bjjheroes.com/?p=6203
6227,Alison,Trembley,,BTT,https://www.bjjheroes.com/?p=6227
6236,Sophia,McDermott Drysdale,,,https://www.bjjheroes.com/?p=6236
6246,Ailson,Brites,Jucao,Equipe Jucão,https://www.bjjheroes.com/?p=6246
6253,Diego,Borges,,Zenith JJ,https://www.bjjheroes.com/?p=6253
6258,Rodnei,Barbosa,Roy,Zenith JJ,https://www.bjjheroes.com/?p=6258
6276,Paulo,Sergio,,PS Phoenix JJ,https://www.bjjheroes.com/?p=6276
6284,Pirillo,Roriz,,Gracie Barra,https://www.bjjheroes.com/?p=6284
6286,Alex,Paz,Negao,Emirates Team,https://www.bjjheroes.com/?p=6286
6301,Faisal,Al Kitbe,,Emirates Team,https://www.bjjheroes.com/?p=6301
6311,Emyr,Bussade,Shark,ATT,https://www.bjjheroes.com/?p=6311
6337,Arnaldo,Maidana,,Checkmat,https://www.bjjheroes.com/?p=6337
6328,Jason,Gagnon,,Alliance,https://www.bjjheroes.com/?p=6328
6324,Evandro,Nunes,,Gracie Jiu Jitsu,https://www.bjjheroes.com/?p=6324
6419,Marcel,Golcalves,,Fight Sports,https://www.bjjheroes.com/?p=6419
6403,Leonardo,Dalla,Leo,Big Brothers,https://www.bjjheroes.com/?p=6403
6395,Chris,Holdsworth,,,https://www.bjjheroes.com/?p=6395
6375,Ruan,Oliveira,,Soul Fighters,https://www.bjjheroes.com/?p=6375
6366,Brian,Mahecha,,ATT,https://www.bjjheroes.com/?p=6366
6359,Pedro,Araujo,Pedrao,Gracie Barra,https://www.bjjheroes.com/?p=6359
6354,Jonathan,Satava,,Alliance,https://www.bjjheroes.com/?p=6354
6351,Alec,Baulding,,Alliance,https://www.bjjheroes.com/?p=6351
6348,Henrique,Gama Filho,,ATT,https://www.bjjheroes.com/?p=6348
6342,Pedro,Duarte,,,https://www.bjjheroes.com/?p=6342
6432,Yan,Lucas,Pica Pau,Gracie Barra,https://www.bjjheroes.com/?p=6432
6447,Pedro,Gama Filho,,,https://www.bjjheroes.com/?p=6447
6454,Patricia,Fontes,Pati,Checkmat,https://www.bjjheroes.com/?p=6454
6481,Amal,Easton,,Easton Training Centre,https://www.bjjheroes.com/?p=6481
6483,Neiman,Gracie,,Renzo Gracie Academy,https://www.bjjheroes.com/?p=6483
6493,Darson,Hemmings,,Gracie Humaita,https://www.bjjheroes.com/?p=6493
6507,Regis,Lebre,,Gracie Humaita,https://www.bjjheroes.com/?p=6507
6518,Egan,Inoue,,,https://www.bjjheroes.com/?p=6518
6525,Kristina,Baarlan,,CTBJJA,https://www.bjjheroes.com/?p=6525
6528,Bruno,Moreno,Alminha,Kimura / Nova Uniao,https://www.bjjheroes.com/?p=6528
6535,James,Boran,,Boran BJJ,https://www.bjjheroes.com/?p=6535
6531,Richard,Martinez,Richie,10th Planet,https://www.bjjheroes.com/?p=6531
6503,Marcel,Fortuna,,Ralph Gracie JJ,https://www.bjjheroes.com/?p=6503
6539,Francisco Pinto,Sa,Sazinho,SAS,https://www.bjjheroes.com/?p=6539
6545,Ricardo,Velloso,Kiko,Carlson Gracie Academy,https://www.bjjheroes.com/?p=6545
6563,Francisco,Iturralde,Sinistro,Alliance,https://www.bjjheroes.com/?p=6563
6592,Dany,Gerard,,Atos,https://www.bjjheroes.com/?p=6592
6596,Jhonny,Loureiro,,Alliance,https://www.bjjheroes.com/?p=6596
6618,Luciana,Dias,Luka,Gracie Humaita,https://www.bjjheroes.com/?p=6618
12788,Luciana,Mota,,Alliance,https://www.bjjheroes.com/?p=12788
6641,Deborah,Gracie Stambovsky,,Gracie Sports,https://www.bjjheroes.com/?p=6641
6674,Miguel Angel,Alderete,,Nova União,https://www.bjjheroes.com/?p=6674
6683,Ryan,Gracie,,,https://www.bjjheroes.com/?p=6683
6686,Carlos,Terrinha,,Gracie Barra,https://www.bjjheroes.com/?p=6686
6748,Juarez,Soares,,Araruama Jiu Jitsu/DDR,https://www.bjjheroes.com/?p=6748
6756,Rodrigo,Silva,Feijao,Nova União,https://www.bjjheroes.com/?p=6756
6761,Tayane,Porfirio,,Alliance,https://www.bjjheroes.com/?p=6761
6765,Fernanda,Mazzelli,,Strike Academy,https://www.bjjheroes.com/?p=6765
6768,Adilson,Lima,Bitta,Academia Pitbull,https://www.bjjheroes.com/?p=6768
6801,Jose Carlos,Lima,,GF Team,https://www.bjjheroes.com/?p=6801
6805,Max,Gimenis,,GF Team,https://www.bjjheroes.com/?p=6805
6825,Fernando,Andrade Reis,,Alliance,https://www.bjjheroes.com/?p=6825
6833,Jared,Weiner,,BJJ United / Tac Team / Purebred,https://www.bjjheroes.com/?p=6833
6829,Daniel,Alvarez,Danny,Alvarez BJJ / Bruno Bastos Association,https://www.bjjheroes.com/?p=6829
6976,Vinicius,Canevari,Magoo,Magoo Jiu Jitsu,https://www.bjjheroes.com/?p=6976
7000,Nathiely,de Jesus,,,https://www.bjjheroes.com/?p=7000
7002,Jamil,Hill-Taylor,,Team Lloyd Irvin,https://www.bjjheroes.com/?p=7002
7009,Stephen,Roberto,,Purebred,https://www.bjjheroes.com/?p=7009
7075,Jack,McVicker,,McVicker's BJJ,https://www.bjjheroes.com/?p=7075
7077,Ariadne,de Oliveira,,Equipe Mestre Wilson,https://www.bjjheroes.com/?p=7077
7079,Carlos,Farias,,Roberto Traven BJJ,https://www.bjjheroes.com/?p=7079
7103,Wagner,Mota,,Demian Maia Jiu Jitsu,https://www.bjjheroes.com/?p=7103
7106,Talita,Alencar,,Alliance,https://www.bjjheroes.com/?p=7106
7111,Muslim,Patsarigov,,RGA Norway,https://www.bjjheroes.com/?p=7111
7114,Marcus,Antelante,,Soul Fighters,https://www.bjjheroes.com/?p=7114
7123,Luiz,Tosta,Ceara,London Shootfighters,https://www.bjjheroes.com/?p=7123
7156,Tiago,Bravo,,,https://www.bjjheroes.com/?p=7156
6792,Cassio,Francis,Cassao,Gracie Barra / Cassao,https://www.bjjheroes.com/?p=6792
7201,Rodrigo,Pinheiro,,Rodrigo Pinheiro JJ,https://www.bjjheroes.com/?p=7201
7171,Tiago,Pereira,,Ribeiro JJ,https://www.bjjheroes.com/?p=7171
7143,Breno,Bittencourt,,Ares JJ,https://www.bjjheroes.com/?p=7143
7140,Fabricio,Medeiros,Bicudo,,https://www.bjjheroes.com/?p=7140
7256,Jan,Buatim,,NS Brotherhood,https://www.bjjheroes.com/?p=7256
7247,Enrico,Cocco,,Fight Sports / Zen Jiu Jitsu,https://www.bjjheroes.com/?p=7247
7231,Manuel,Diaz,Manny,,https://www.bjjheroes.com/?p=7231
7224,Diogo,Almeida,,Almeida JJ,https://www.bjjheroes.com/?p=7224
7218,Outi,Jarvilehto,,Brasa,https://www.bjjheroes.com/?p=7218
7282,Andre,Ushirobira,,Ushirobira JJ,https://www.bjjheroes.com/?p=7282
7289,Paulo,Caruso,,,https://www.bjjheroes.com/?p=7289
7329,Mauricio,Pereira,Russo,Laerte Barcelos JJ,https://www.bjjheroes.com/?p=7329
7352,Rolando,Delgado,Roli,,https://www.bjjheroes.com/?p=7352
7376,Ilke,Bulut,,Icon JJ,https://www.bjjheroes.com/?p=7376
7396,Manoel,Neto,,Team Focus,https://www.bjjheroes.com/?p=7396
7473,Thamires,Aquino,,GF Team,https://www.bjjheroes.com/?p=7473
7476,Kristian,Woodmansee,,Atos,https://www.bjjheroes.com/?p=7476
7502,Paul,Ardila-Ibarra,,American Top Team (ATT),https://www.bjjheroes.com/?p=7502
7505,Valdir,Canuto,Tio Chico,Zenith JJ,https://www.bjjheroes.com/?p=7505
7512,Nakapan,Phungephorn,,BETA Academy,https://www.bjjheroes.com/?p=7512
7519,Eliot,Kelly,,Yemaso JJ,https://www.bjjheroes.com/?p=7519
7556,Mauricio,Pereira,Mauricao,Behring JJ,https://www.bjjheroes.com/?p=7556
7636,Vinicius,Garcia,,,https://www.bjjheroes.com/?p=7636
